filename,sr,duration_s,snr_db,kurtosis,spectral_centroid,low_freq_energy_ratio,sample_entropy,autocorr_index,crest_factor
0003918.wav,4000,20.752,inf,82.55558979,498.73455,0.126409318,0.005171055,0.249435068,23.96551403
0003919.wav,4000,20.288,inf,143.7646966,392.4802472,0.360589779,0.011489166,0.612547134,39.24876545
0003920.wav,4000,20.24,inf,375.2487366,478.929538,0.258834236,0.008505371,0.417608352,35.21407373
0003921.wav,4000,20.096,inf,698.5333318,496.1753628,0.178134318,0.005948331,0.409289815,44.67764778
0003922.wav,4000,20.448,inf,819.9082252,528.4551221,0.180009873,0.004185661,0.223555163,57.27342995
0003923.wav,4000,10.288,inf,56.66000114,345.687586,0.462388807,0.016629844,0.714568033,22.78673886
0003924.wav,4000,13.2,inf,165.7636247,354.9069399,0.378884656,0.009514756,0.648847047,25.70938337
0003925.wav,4000,13.456,inf,55.58555998,301.2602458,0.683750485,0.009224796,0.705141416,20.46452934
0003926.wav,4000,17.488,inf,34.57882203,288.0586328,0.843590323,0.006184763,0.790737096,17.84433734
0003927.wav,4000,26.352,inf,28.91176936,556.5307122,0.041132176,0.000829413,0.363528403,9.423042455
0003928.wav,4000,24.784,inf,75.10577934,692.6109232,0.042146999,0.004860463,0.263083889,18.15187046
0003929.wav,4000,21.152,inf,132.5230769,514.8829484,0.280699102,0.009240077,0.474089177,23.70487273
0003930.wav,4000,29.44,inf,240.8052514,438.6051426,0.223708791,0.007327568,0.430914299,33.72396856
0003931.wav,4000,12.352,inf,126.6062466,327.7253216,0.359673276,0.008579433,0.658199586,27.2262573
0003932.wav,4000,16.992,inf,144.6141802,401.1326011,0.169055775,0.01203741,0.666845607,33.23152106
0003933.wav,4000,7.68,inf,372.9067341,366.2095541,0.360315474,0.007948806,0.495257826,32.68234631
0003934.wav,4000,20.352,inf,138.0744616,376.7909799,0.415122774,0.005007036,0.397582196,27.34099565
0003935.wav,4000,9.2,inf,69.3130732,317.9970993,0.74917803,0.006267176,0.480869929,20.41873117
0003936.wav,4000,8.992,inf,46.86603015,295.3897329,0.679569909,0.005198083,0.468158365,17.11135926
0003937.wav,4000,7.856,inf,94.08565676,397.0349707,0.354814026,0.006735121,0.400315519,25.98539903
0003938.wav,4000,15.152,inf,118.7516128,426.2825126,0.299020863,0.011002012,0.669922389,24.14249967
0003939.wav,4000,7.088,inf,184.5523007,357.3902045,0.227252551,0.008562298,0.499078432,26.92711969
0003940.wav,4000,8.096,inf,59.13067281,276.883266,0.691368686,0.007350848,0.788928438,19.33878559
0003941.wav,4000,21.888,inf,608.0625774,471.4663452,0.21597887,0.014225288,0.615006533,61.83434801
0003942.wav,4000,21.248,inf,88.31094727,415.9995662,0.405084072,0.008187713,0.539332617,34.78693123
0003943.wav,4000,20.048,inf,101.4683546,379.084842,0.478363578,0.002280444,0.206831375,16.25491528
0003944.wav,4000,20.56,inf,74.8781308,330.4474922,0.795210479,0.008356748,0.749555739,31.09775414
0003945.wav,4000,20.4,inf,211.6043801,475.3948646,0.197535473,0.011480348,0.557803883,41.03780545
0003946.wav,4000,20.256,inf,53.14701323,352.297345,0.700024701,0.007712101,0.518762709,26.16672611
0003947.wav,4000,20.992,inf,127.647734,404.4471861,0.626878165,0.014308013,0.723663881,38.67207963
0003948.wav,4000,20.288,inf,90.17114827,332.5874192,0.633939399,0.004318373,0.35731651,29.98954386
0003949.wav,4000,22.048,inf,147.5242914,405.8267163,0.229645822,0.004024651,0.396653375,24.69998175
0003950.wav,4000,20.16,inf,66.4164018,495.6778461,0.200069135,0.007934437,0.541915891,20.01803827
0003951.wav,4000,19.152,inf,57.7669206,528.2235503,0.180679078,0.00446073,0.423283381,14.15269177
0003952.wav,4000,20.56,inf,171.7789481,633.0382563,0.356072103,0.010716352,0.523451169,34.39379077
0003953.wav,4000,30.384,inf,6.572088094,510.0085911,0.020555018,0.002191719,0.476117145,4.283189161
0003954.wav,4000,22.096,inf,176.1600017,345.4164909,0.410286273,0.0093853,0.504623719,46.68490001
0003955.wav,4000,19.856,inf,198.7547919,319.457782,0.50110574,0.011394111,0.64449726,39.73636139
0003956.wav,4000,28.4,inf,180.7023724,358.0513588,0.480001032,0.01114001,0.617362484,41.15772875
0003957.wav,4000,22.08,inf,79.25630509,309.6130316,0.451554849,0.005801334,0.498641286,25.08935322
0003958.wav,4000,10.944,inf,736.1097869,407.1943042,0.244921933,0.006235523,0.382729612,40.33330272
0003959.wav,4000,16.592,inf,704.6366719,459.2395477,0.355211081,0.004376804,0.270560939,41.56153623
0003960.wav,4000,6.992,inf,585.3659867,344.5133983,0.488296092,0.006907089,0.404047597,36.58921488
0003961.wav,4000,8.144,inf,41.72841832,306.7510921,0.480773756,0.002758452,0.202223675,12.57335215
0003962.wav,4000,11.056,inf,298.699779,458.970647,0.159885514,0.002938549,0.293169425,28.88436045
0003963.wav,4000,14.192,inf,564.3276922,522.0603415,0.221155123,0.00507823,0.365461418,35.64733632
0003964.wav,4000,11.552,inf,907.2129757,537.6001061,0.159233848,0.003974693,0.289476988,41.70276849
0003965.wav,4000,13.456,inf,117.725378,487.6376402,0.413255222,0.001669817,0.209596087,22.51867136
0003966.wav,4000,22.144,inf,364.1696114,598.0111172,0.226379557,0.008070459,0.577640601,38.16330784
0003967.wav,4000,20.544,inf,164.2223337,687.3070963,0.110267399,0.007076508,0.510655439,35.6010422
0003968.wav,4000,36.448,inf,96.72013398,557.2955611,0.231315196,0.006298734,0.523810025,22.60227448
0003969.wav,4000,19.488,inf,146.9589618,622.5815724,0.426262292,0.009456534,0.536545463,36.88484156
0003970.wav,4000,10.752,inf,858.8165233,398.005144,0.243821542,0.009776146,0.468169607,41.0882508
0003971.wav,4000,7.6,inf,752.1556192,390.3107837,0.213601659,0.005883205,0.348847266,36.39592363
0003972.wav,4000,9.248,inf,974.7460272,516.9211621,0.158443906,0.007275334,0.395280959,43.78266345
0003973.wav,4000,21.2,inf,49.81821702,539.9582918,0.022150963,0.002382609,0.370424396,14.1214026
0003974.wav,4000,18.352,inf,36.87198053,427.0251541,0.020171311,0.004213379,0.248578128,10.88826431
0003975.wav,4000,21.488,inf,87.70517167,396.3900053,0.13757095,0.006515496,0.396004099,22.37263069
0003976.wav,4000,10.704,inf,32.78749531,448.1649169,0.221384471,0.000754912,0.380273915,11.58521274
0003977.wav,4000,20.096,inf,30.34462259,323.74211,0.572449871,0.017891659,0.678301877,23.38740314
0003978.wav,4000,14.192,inf,38.03773875,422.7876751,0.15394122,0.014269955,0.598937966,17.27676874
0003979.wav,4000,10.416,inf,59.50578117,445.3451089,0.183616931,0.013366946,0.56132903,31.57838271
0003980.wav,4000,18.784,inf,44.92160623,379.0989884,0.410822501,0.013495952,0.658343105,20.9874931
0003981.wav,4000,10.896,inf,722.9289765,435.8983347,0.196299703,0.006173482,0.299831239,39.17709764
0003982.wav,4000,12,inf,258.7527394,432.7041094,0.303366829,0.008354629,0.387191442,29.95258961
0003983.wav,4000,10.992,inf,128.5487542,443.1523254,0.350136421,0.005980961,0.329516697,24.34260172
0003984.wav,4000,7.696,inf,506.2505622,507.0671752,0.243771933,0.005567489,0.305319613,31.42627897
0003985.wav,4000,22.048,inf,114.7783607,362.8778868,0.468748416,0.017813991,0.73379073,37.04540717
0003986.wav,4000,20.496,inf,32.85836927,388.0019809,0.398712425,0.010633443,0.56091982,18.56156045
0003987.wav,4000,20.304,inf,224.1812762,444.0357317,0.314448006,0.011810091,0.604518647,33.02690439
0003988.wav,4000,20.064,inf,10.46923434,345.3652699,0.445538478,0.016389683,0.84972366,13.49273159
0003989.wav,4000,20.752,inf,106.7052355,455.1665927,0.402041582,0.003677375,0.288961906,26.36625377
0003990.wav,4000,20.784,inf,156.997471,502.1153986,0.434816019,0.006681738,0.395121707,32.5056749
0003991.wav,4000,20.592,inf,688.2491365,722.8450275,0.241521631,0.006286974,0.49133975,48.36334098
0003992.wav,4000,20.256,inf,408.3018268,670.1527595,0.170702745,0.004564818,0.352132653,39.85846688
0003993.wav,4000,21.6,inf,407.4272228,623.0513446,0.310306202,0.008939557,0.558748298,47.60974985
0003994.wav,4000,30.704,inf,222.3480021,665.9971892,0.277568406,0.006338977,0.619877098,40.4263684
0003995.wav,4000,19.552,inf,111.4020394,513.618477,0.155422434,0.006603328,0.370212174,19.7747175
0003996.wav,4000,22.352,inf,62.90387091,493.8730767,0.225162298,0.007807204,0.452065611,15.46603669
0003997.wav,4000,19.792,inf,61.95582971,490.4600768,0.205630134,0.007766605,0.44432756,15.29827745
0003998.wav,4000,29.392,inf,63.17992683,549.1168568,0.282555495,0.00537899,0.32336062,14.52552193
0003999.wav,4000,19.888,inf,46.22634598,368.7632015,0.592695439,0.007358564,0.523329758,19.15157648
0004000.wav,4000,25.488,inf,251.985486,792.9393401,0.206070092,0.007473741,0.671983201,33.76684929
0004001.wav,4000,24.048,inf,104.5750869,565.464385,0.450088404,0.002838826,0.265546134,22.59289844
0004002.wav,4000,31.856,inf,206.9313626,1018.075526,0.147165576,0.02335834,0.865152035,38.15407291
0004003.wav,4000,22.848,inf,186.5248542,461.6156127,0.418638444,0.015549497,0.66684463,36.29276203
0004004.wav,4000,23.792,inf,170.6709213,464.0075961,0.370821144,0.015761513,0.724740544,36.22747481
0004005.wav,4000,20.384,inf,200.8198674,460.9521273,0.28576726,0.012661889,0.635659718,38.04408702
0004006.wav,4000,25.2,inf,69.80082873,490.850397,0.47923812,0.010352868,0.606356159,25.72939545
0004007.wav,4000,12.592,inf,429.0297364,494.1432269,0.363822549,0.009950173,0.532476187,35.06346716
0004008.wav,4000,21.952,inf,220.0256854,886.1364542,0.132490981,0.010766753,0.644630196,26.45288921
0004009.wav,4000,15.344,inf,115.9209749,500.5899804,0.400276101,0.006440858,0.431149883,27.64064139
0004010.wav,4000,15.6,inf,253.1711988,998.6327081,0.259305492,0.014292921,0.699474126,34.04146781
0004011.wav,4000,7.904,inf,63.43189194,401.4104096,0.384177806,0.007841683,0.405330191,16.77119039
0004012.wav,4000,17.856,inf,157.2286349,451.5401319,0.257251887,0.012363182,0.681140412,30.03148405
0004013.wav,4000,11.456,inf,66.74336341,453.8291698,0.379719692,0.006560475,0.321220798,19.33166093
0004014.wav,4000,16.096,inf,52.98582548,438.2159793,0.362978682,0.005215119,0.339880118,18.13089155
0004015.wav,4000,32.144,inf,63.3245774,548.4393702,0.03446651,0.002156652,0.451155082,13.2343102
0004016.wav,4000,20.192,inf,102.7841542,502.5893932,0.13732518,0.005668789,0.362318837,27.00781413
0004017.wav,4000,23.952,inf,9.233400735,406.6773863,0.071398018,0.006039792,0.536144248,5.472279487
0004018.wav,4000,22.992,inf,33.65376519,627.7541521,0.015717041,0.002829453,0.221696402,7.909043695
0004019.wav,4000,19.184,inf,239.2319875,548.4857637,0.188793659,0.00856958,0.573350313,38.95493999
0004020.wav,4000,18.544,inf,42.6227269,430.6183385,0.18530858,0.014308561,0.649276331,14.45192509
0004021.wav,4000,9.552,inf,82.19487854,486.8960102,0.167480538,0.015024908,0.602145566,22.94813538
0004022.wav,4000,9.152,inf,42.17445023,467.4226552,0.433145409,0.007854486,0.388814693,19.83085139
0004023.wav,4000,22.848,inf,238.07958,558.2707389,0.303902246,0.008754395,0.571374722,39.21535787
0004024.wav,4000,21.2,inf,197.6369484,690.5039831,0.332347926,0.021788852,0.808778401,48.01762324
0004025.wav,4000,21.344,inf,248.0480698,580.2525614,0.176077514,0.012702167,0.58508509,36.61715141
0004026.wav,4000,23.36,inf,207.363673,662.0814605,0.378788216,0.004374465,0.311804483,41.84257036
0004027.wav,4000,16.896,inf,64.27775313,429.5454458,0.502536225,0.003280247,0.240394064,16.17975288
0004028.wav,4000,21.792,inf,192.0324724,509.8429903,0.359219173,0.003339123,0.3872396,26.73421092
0004029.wav,4000,15.296,inf,29.85141777,375.166388,0.838291188,0.00334133,0.448087581,12.88094724
0004030.wav,4000,19.488,inf,81.29645863,362.5020672,0.706006903,0.006306687,0.489077813,24.01509343
0004031.wav,4000,11.056,inf,374.0585831,561.5196369,0.139135796,0.006654544,0.532779853,33.96246137
0004032.wav,4000,23.792,inf,228.4344101,712.6357887,0.152759482,0.012196544,0.735496964,31.25259844
0004033.wav,4000,10.192,inf,201.7431148,448.651811,0.508577352,0.007426251,0.669085911,26.94128525
0004034.wav,4000,10.192,inf,282.0938001,709.3537134,0.375025048,0.00927324,0.678213858,30.09335796
0004035.wav,4000,11.536,inf,22.39817525,434.2088031,0.74323234,0.013129909,0.721977004,18.26627332
0004036.wav,4000,20.656,inf,155.2221114,399.4972934,0.577401625,0.007638033,0.558975213,36.15496543
0004037.wav,4000,21.184,inf,137.8438045,446.8158982,0.473006979,0.005784568,0.394891016,42.4236113
0004038.wav,4000,20.256,inf,32.67289064,312.658892,0.860544475,0.007863802,0.627176612,22.52470769
0004039.wav,4000,20.096,inf,145.7860007,508.5496795,0.139129102,0.010610747,0.489548543,23.37226421
0004040.wav,4000,20.384,inf,74.93540355,528.8411678,0.373575397,0.007034792,0.470849363,24.89056032
0004041.wav,4000,20.192,inf,40.13168822,516.5965575,0.50509858,0.008785071,0.735857865,23.30128816
0004042.wav,4000,29.296,inf,25.2957007,446.8103896,0.107033262,0.004926868,0.491016214,11.54585913
0004043.wav,4000,21.984,inf,234.5368322,597.1671716,0.321239082,0.007562018,0.441681647,39.91626766
0004044.wav,4000,19.84,inf,420.3912926,653.2399594,0.132496956,0.014754754,0.66837757,44.86639242
0004045.wav,4000,19.488,inf,80.5565714,514.8256278,0.436316958,0.003851992,0.245889442,17.96791778
0004046.wav,4000,19.856,inf,96.15402482,532.1167107,0.450281756,0.011744354,0.686344567,34.85483409
0004047.wav,4000,19.888,inf,115.823424,476.2769565,0.520659079,0.002859778,0.423095791,31.47142754
0004048.wav,4000,20.096,inf,54.17299085,581.3636972,0.063466025,0.002848104,0.366548942,15.82707062
0004049.wav,4000,19.888,inf,26.8220575,384.6346302,0.515201389,0.010338156,0.572943523,12.14974679
0004050.wav,4000,14.096,inf,7.906538486,666.9487061,0.093944056,0.00271532,0.607321385,8.057214254
0004051.wav,4000,18.256,inf,9.21837947,568.4796295,0.008735176,0.000946954,0.645875308,3.586246286
0004052.wav,4000,8.592,inf,51.53809957,342.9509946,0.668307534,0.008702247,0.746703846,17.24122273
0004053.wav,4000,12.288,inf,234.7103411,446.034291,0.380806008,0.009734114,0.52029958,29.05185922
0004054.wav,4000,8.16,inf,23.96537505,319.8642867,0.820293851,0.006614244,0.815741092,14.3332295
0004055.wav,4000,7.28,inf,423.5282766,542.3497066,0.433638816,0.004889513,0.568605178,30.34715454
0004056.wav,4000,12.544,inf,68.17326169,533.7656715,0.445965745,0.001365002,0.196847274,14.18821132
0004057.wav,4000,14.496,inf,304.0217975,684.1137011,0.261274605,0.007733672,0.574181131,32.36445138
0004058.wav,4000,13.056,inf,492.6824047,506.4362262,0.196433897,0.00813678,0.507632779,35.11277107
0004059.wav,4000,14.56,inf,249.1491485,687.7886376,0.471645739,0.005965946,0.74058876,32.30290394
0004060.wav,4000,30,inf,440.2817108,587.4683117,0.267875849,0.008312757,0.579013685,48.01573988
0004061.wav,4000,29.856,inf,711.6832612,760.8969614,0.098306042,0.009074934,0.641548935,55.59195383
0004062.wav,4000,22.56,inf,101.1143769,620.0265948,0.537103657,0.002266438,0.395287255,24.17736464
0004063.wav,4000,27.584,inf,619.7349336,697.3859265,0.207831932,0.005942624,0.443232142,51.03744775
0004064.wav,4000,12.704,inf,328.0006553,519.4639945,0.163859081,0.007457842,0.524786124,32.0020321
0004065.wav,4000,18.944,inf,403.4439333,792.4925815,0.109119953,0.012034961,0.699963035,36.36131213
0004066.wav,4000,8,inf,391.1788759,798.4438758,0.174000597,0.005184728,0.421079489,29.40740744
0004067.wav,4000,14.64,inf,114.9145317,385.6938545,0.442994714,0.015551774,0.716293853,24.41420717
0004068.wav,4000,17.2,inf,343.0047337,634.3355738,0.24049638,0.008356979,0.567202778,37.35573062
0004069.wav,4000,11.488,inf,141.9786258,443.5122762,0.348486254,0.012750304,0.657511722,25.96781152
0004070.wav,4000,13.392,inf,49.53501757,428.0883437,0.668765317,0.007457067,0.69111274,17.17392943
0004071.wav,4000,20.16,inf,241.1891152,589.2256669,0.120765107,0.005764328,0.444339694,28.63844513
0004072.wav,4000,19.888,inf,86.22667035,634.9086611,0.03239479,0.00293531,0.258473444,17.20432851
0004073.wav,4000,19.888,inf,102.8689304,519.1340453,0.456056458,0.01229674,0.679880744,28.64466861
0004074.wav,4000,29.792,inf,191.0087484,580.332226,0.236740527,0.008142501,0.489381353,31.03428479
0004075.wav,4000,20.544,inf,231.9142686,588.9961631,0.414712643,0.00637057,0.475712539,37.66334593
0004076.wav,4000,20.656,inf,534.1253507,668.3137177,0.176273999,0.005499569,0.360463555,44.13032756
0004077.wav,4000,21.792,inf,559.4761003,757.0026616,0.111516528,0.005312965,0.381054512,51.23180907
0004078.wav,4000,21.088,inf,172.6896828,485.6236749,0.303569962,0.008346475,0.597067345,36.58014277
0004079.wav,4000,20.096,inf,112.8219316,502.4056322,0.317604706,0.008908393,0.709452664,30.62129824
0004080.wav,4000,22.288,inf,50.72424116,359.215141,0.584941978,0.003998009,0.336866643,16.82946481
0004081.wav,4000,20.08,inf,111.8002216,579.4956161,0.442507096,0.0098577,0.747946978,35.51328218
0004082.wav,4000,22.592,inf,106.7723601,429.613854,0.590304907,0.01149267,0.648764304,36.73312061
0004083.wav,4000,19.552,inf,90.83369881,623.4853746,0.465700828,0.002856598,0.229240058,22.0538812
0004084.wav,4000,22.144,inf,243.3824704,492.763463,0.435825192,0.012164693,0.716198053,46.36444996
0004085.wav,4000,19.248,inf,297.8218449,656.1582991,0.251214936,0.009678713,0.579524527,40.15389536
0004086.wav,4000,10.96,inf,8.726328166,442.3814219,0.018508396,0.001413518,0.493618578,4.656956349
0004087.wav,4000,20.752,inf,42.54047709,467.9580905,0.194147035,0.00978673,0.459521843,15.84742601
0004088.wav,4000,8.192,inf,355.8803329,459.3554216,0.414384415,0.012071015,0.609335506,31.56628948
0004089.wav,4000,11.696,inf,249.2440477,725.7111549,0.340841084,0.00345051,0.400891449,26.71791605
0004090.wav,4000,8.704,inf,246.6827316,522.7330057,0.552157852,0.007999234,0.580549808,33.97467556
0004091.wav,4000,9.552,inf,148.2137153,588.0501553,0.676051749,0.00399334,0.60557676,25.14199283
0004092.wav,4000,20.704,inf,652.3250348,560.2213931,0.18897742,0.007985907,0.510213539,50.9447146
0004093.wav,4000,20,inf,162.8277701,563.5318445,0.091641767,0.009123298,0.432942942,27.10732856
0004094.wav,4000,20.064,inf,98.92456279,488.2620869,0.204418457,0.006827979,0.417139855,20.98702937
0004095.wav,4000,31.392,inf,65.93358396,571.1676296,0.080526497,0.003952714,0.323987525,14.24637648
0004096.wav,4000,22.24,inf,38.368915,469.5557706,0.217271327,0.015050674,0.793745866,23.98167352
0004097.wav,4000,22.688,inf,29.03060811,357.9304662,0.62462728,0.015940513,0.864436579,26.44670034
0004098.wav,4000,20.048,inf,45.36273939,431.6655615,0.312504486,0.013569702,0.653074508,23.79686136
0004099.wav,4000,19.952,inf,32.41228463,348.1433032,0.515803901,0.017566289,0.840000621,20.1595965
0004100.wav,4000,24.496,inf,28.1012159,538.2489027,0.100893322,0.006537976,0.399321017,9.970049616
0004101.wav,4000,20.96,inf,299.3278205,505.3376565,0.262468384,0.009151067,0.631815547,45.15095683
0004102.wav,4000,21.296,inf,55.26433477,454.0867457,0.079771746,0.004520896,0.423400549,21.09349655
0004103.wav,4000,21.392,inf,36.04300654,395.5480471,0.378754253,0.008000119,0.567317518,24.87338264
0004104.wav,4000,21.488,inf,159.2820963,421.7759403,0.286900085,0.006928878,0.603416167,30.11736833
0004105.wav,4000,20.56,inf,45.26439135,399.9749909,0.106926841,0.005798463,0.379826091,10.51369898
0004106.wav,4000,14.992,inf,23.4685535,263.9492277,0.202708814,0.0086454,0.362942486,7.320406729
0004107.wav,4000,9.28,inf,41.72466521,446.7878623,0.51675069,0.004685455,0.286053482,15.75613108
0004108.wav,4000,11.184,inf,49.86747342,354.74817,0.419663446,0.006051356,0.507432736,16.48602751
0004109.wav,4000,8.064,inf,24.39029577,284.3189586,0.802873694,0.008227672,0.60415035,11.86961122
0004110.wav,4000,9.488,inf,25.49347472,311.617826,0.797301476,0.005161987,0.676075551,9.610591126
0004111.wav,4000,21.184,inf,60.77551877,431.4201255,0.419103563,0.006278565,0.311330555,18.22433129
0004112.wav,4000,20.08,inf,31.44439944,435.9484283,0.187962487,0.014021107,0.638472779,16.3232962
0004113.wav,4000,25.584,inf,9.815181079,454.3277232,0.009694361,0.002169451,0.441173434,4.862018386
0004114.wav,4000,21.504,inf,21.6909556,446.6249872,0.083504435,0.009308373,0.540101042,15.90515048
0004115.wav,4000,34.544,inf,101.0282402,476.3629017,0.104195229,0.00348642,0.405824124,18.25498938
0004116.wav,4000,19.856,inf,86.29585808,526.1351049,0.111186572,0.006630932,0.316720583,16.66303505
0004117.wav,4000,21.6,inf,43.47020272,498.9858546,0.226787256,0.007390234,0.432658126,12.86151694
0004118.wav,4000,34.896,inf,110.7198891,525.7645383,0.365238634,0.007188125,0.582998279,25.75280958
0004119.wav,4000,8.752,inf,27.96066183,363.2456972,0.638406312,0.012411462,0.757755411,12.89223349
0004120.wav,4000,22.8,inf,45.91821776,403.8669693,0.610867749,0.007932762,0.643647357,20.52681242
0004121.wav,4000,10.4,inf,26.92014811,284.8259029,0.794116675,0.007088748,0.839658929,14.45122732
0004122.wav,4000,12.4,inf,37.27848233,347.4348893,0.704484888,0.009031173,0.76877692,11.03833637
0004123.wav,4000,20.288,inf,165.4996937,447.4425831,0.431726546,0.018098964,0.774583454,46.3257956
0004124.wav,4000,20.464,inf,322.9157398,494.1707257,0.218808554,0.008580109,0.643943392,41.92419966
0004125.wav,4000,20.56,inf,208.882497,494.9206904,0.247670676,0.013322879,0.722337537,35.17353751
0004126.wav,4000,20.16,inf,84.34787733,463.7480801,0.457589696,0.006448056,0.360294999,28.25975096
0004127.wav,4000,21.792,inf,131.9361608,566.4414842,0.284014215,0.010347989,0.555520286,32.2308916
0004128.wav,4000,22.592,inf,160.3757056,436.2068995,0.150099683,0.016805455,0.719125971,41.41551481
0004129.wav,4000,11.488,inf,536.4233744,390.3384743,0.141131825,0.005664931,0.256407814,31.92968195
0004130.wav,4000,27.504,inf,358.6378744,364.6713292,0.478146501,0.004417727,0.542321203,40.65410913
0004131.wav,4000,23.248,inf,218.3948118,355.0885326,0.363365803,0.007573639,0.600616092,36.50255573
0004132.wav,4000,15.392,inf,73.99382522,255.0224578,0.64662905,0.003110957,0.595074973,13.57571922
0004133.wav,4000,14.992,inf,612.2346357,443.3884657,0.107004672,0.007047402,0.364199918,40.13469354
0004134.wav,4000,20.896,inf,245.6759809,376.8272243,0.306129777,0.003556134,0.393084482,35.81606653
0004135.wav,4000,20.704,inf,219.7033281,411.2213823,0.111073035,0.004287884,0.365455362,28.15969878
0004136.wav,4000,15.76,inf,852.7761015,392.2102918,0.150946151,0.007276669,0.457826733,44.17929129
0004137.wav,4000,18.784,inf,152.0075027,394.8999446,0.154959838,0.011324822,0.55011561,31.00882082
0004138.wav,4000,13.456,inf,42.03353317,437.8837439,0.162822756,0.002909865,0.279158217,14.77409298
0004139.wav,4000,18.8,inf,82.70149264,388.5380887,0.163108752,0.003402227,0.439331783,18.81175014
0004140.wav,4000,18.256,inf,34.41667221,267.6867978,0.702473243,0.01119667,0.709793138,19.83907211
0004141.wav,4000,9.056,inf,43.63029733,277.751612,0.796879995,0.008993704,0.636419556,13.79407308
0004142.wav,4000,18.16,inf,166.2347036,381.4000745,0.086563568,0.005519797,0.412339057,19.2352026
0004143.wav,4000,11.888,inf,77.78842995,424.773309,0.111124095,0.003927404,0.375492632,12.69608148
0004144.wav,4000,12.944,inf,157.47658,351.22456,0.331701778,0.01235012,0.592044624,30.43143922
0004145.wav,4000,10.656,inf,143.0309704,384.8385813,0.34534548,0.009708046,0.701850042,26.52223271
0004146.wav,4000,17.088,inf,246.818592,422.9744033,0.180077252,0.006208098,0.621515479,31.13709455
0004147.wav,4000,14.4,inf,32.31435559,369.3225172,0.301067966,0.005099541,0.799148209,19.52705109
0004148.wav,4000,11.6,inf,11.90727416,361.4497039,0.174242564,0.004253839,0.770697101,10.78851651
0004149.wav,4000,21.584,inf,315.3852921,297.9998358,0.611588394,0.009269954,0.463057904,43.22080955
0004150.wav,4000,22.08,inf,575.8926563,323.2251002,0.300640681,0.008146488,0.463251862,52.95511543
0004151.wav,4000,21.552,inf,492.0002065,350.6106253,0.397620412,0.008994006,0.505616592,53.64646689
0004152.wav,4000,21.088,inf,114.7403745,242.8061829,0.687253852,0.008229944,0.503845306,29.79579647
0004153.wav,4000,21.952,inf,37.36318364,359.9958178,0.173016611,0.007821284,0.437317068,9.566034735
0004154.wav,4000,12.992,inf,31.30041324,338.2059797,0.303833454,0.018265013,0.685052848,10.53420047
0004155.wav,4000,12.144,inf,485.1681205,364.7956975,0.340165994,0.004982324,0.368272914,37.53503756
0004156.wav,4000,23.184,inf,381.0943217,392.6743143,0.084945961,0.003681112,0.401207728,29.06871955
0004157.wav,4000,9.248,inf,155.5404468,347.6238503,0.433800517,0.003528714,0.347557788,24.9748592
0004158.wav,4000,8,inf,653.2341854,368.8433273,0.291312834,0.005192552,0.421127784,39.73906254
0004159.wav,4000,20.56,inf,70.81150211,363.7016963,0.362441978,0.013740628,0.563829421,27.38477706
0004160.wav,4000,28.656,inf,22.29709424,388.1958993,0.161390564,0.010083396,0.605511574,13.27642406
0004161.wav,4000,25.296,inf,57.01861086,336.1422607,0.321565198,0.017104719,0.738727774,22.36813646
0004162.wav,4000,19.456,inf,20.59534553,269.7671308,0.629280376,0.014345445,0.868731238,14.14033519
0004163.wav,4000,14.656,inf,87.12165728,246.107023,0.61126554,0.009558698,0.557945277,25.20876729
0004164.wav,4000,21.984,inf,495.5370915,375.1155709,0.113653219,0.004185049,0.400476465,33.55750871
0004165.wav,4000,24.096,inf,95.86163072,346.6343866,0.432295551,0.002369537,0.33748844,23.97568936
0004166.wav,4000,11.552,inf,556.9898135,319.930873,0.321882264,0.007415727,0.542638791,41.43910054
0004167.wav,4000,18.304,inf,45.27034254,469.9139571,0.129598416,0.00320897,0.389942101,15.01664165
0004168.wav,4000,16.256,inf,59.72459709,392.4653963,0.252172195,0.014608544,0.518276712,22.63180086
0004169.wav,4000,20,inf,63.93183773,399.1790584,0.244785746,0.004452354,0.357454643,18.26629383
0004170.wav,4000,16.192,inf,27.77131529,388.2549651,0.415476345,0.008349108,0.491497116,17.50324
0004171.wav,4000,19.552,inf,188.6228163,549.8574903,0.187189128,0.010734812,0.630272256,38.10359437
0004172.wav,4000,18.688,inf,148.8841499,338.5346011,0.403100383,0.00467969,0.259496403,34.24764081
0004173.wav,4000,21.664,inf,111.1095556,299.8687916,0.562401959,0.014377842,0.681782796,30.75755023
0004174.wav,4000,19.504,inf,55.13688366,271.0876436,0.559318421,0.009715825,0.652663141,24.74697288
0004175.wav,4000,19.248,inf,75.32395199,496.5934023,0.080761624,0.006836245,0.284387311,15.20164109
0004176.wav,4000,23.184,inf,30.42083835,473.721411,0.09282759,0.004138808,0.514201921,14.97488874
0004177.wav,4000,29.6,inf,69.65891847,487.4028221,0.136751664,0.006467573,0.373998093,15.90419608
0004178.wav,4000,25.152,inf,183.4318431,318.7046018,0.420739573,0.004980932,0.341313536,37.33275609
0004179.wav,4000,20.496,inf,299.7891645,266.2941064,0.212576193,0.004215699,0.29676772,30.96040332
0004180.wav,4000,19.792,inf,789.1215092,348.7950996,0.293491861,0.013644946,0.578193629,59.98158605
0004181.wav,4000,19.584,inf,428.7661939,368.0616384,0.286426016,0.007786717,0.412210135,41.54207401
